	Sample.id	Blautia	Bacteroides	Escherichia.Shigella	Streptococcus	Faecalibacterium	Clostridium.sensu.stricto.1	Ruminococcus.torques.group	Parabacteroides	Roseburia	Lachnoclostridium	Phascolarctobacterium	Ruminiclostridium.5	Romboutsia	Alistipes	Butyricicoccus	Subdoligranulum	Dorea	Eubacterium.coprostanoligenes.group	Ruminococcaceae.UCG.002	Ruminococcaceae.UCG.013	Eubacterium.hallii.group	Lachnospiraceae.NK4A136.group	Fusicatenibacter	Lachnospira	Ruminococcus.2	Collinsella	Agathobacter	Ruminococcus.1	Anaerostipes	Christensenellaceae.R.7.group	Erysipelotrichaceae.UCG.003	Eubacterium.eligens.group	Klebsiella	Desulfovibrio	Family.XIII.AD3011.group	Bilophila	Ruminococcaceae.UCG.005	Ruminococcaceae.NK4A214.group	Odoribacter	Coprococcus.3	Bifidobacterium	Ruminococcaceae.UCG.004	Sutterella	Prevotella.9	Eubacterium.ventriosum.group	Butyricimonas	Lactobacillus	Ruminiclostridium.9	Intestinibacter	Fusobacterium	Ruminococcus.gnavus.group	Veillonella	Lachnospiraceae.ND3007.group	Turicibacter	Coprococcus.1	Ruminococcaceae.UCG.014	Enterobacter	Ruminococcaceae.UCG.003	Holdemania	Flavonifractor	Oscillibacter	Marvinbryantia	Lachnospiraceae.UCG.006	Lachnospiraceae.UCG.010	Haemophilus	Actinomyces	Ruminococcus.gauvreauii.group	Terrisporobacter	Eubacterium.brachy.group	Coprococcus.2	Parasutterella	Lachnospiraceae.CAG.56	Family.XIII.UCG.001	Negativibacillus	Akkermansia	Slackia	Erysipelatoclostridium	Clostridium.innocuum.group	Barnesiella	Ruminococcaceae.UCG.010	Holdemanella	Enterococcus	Hungatella	Eubacterium.ruminantium.group	Rothia	Eggerthella	Lachnospiraceae.FCS020.group	Methanobrevibacter	Weissella	Peptococcus	Granulicatella	Tyzzerella.4	Eisenbergiella	Ruminococcaceae.GCA.900066225	Gemella	Prevotella.2	Megamonas	Intestinimonas	Ruminiclostridium.6	Dialister	Anaerotruncus	Lactococcus	Lachnospiraceae.UCG.001	Eubacterium	Candidatus.Soleaferrea	Rhodococcus	Megasphaera	Adlercreutzia	Paraprevotella	Faecalitalea	Lachnospiraceae.GCA.900066575	Cloacibacillus	Eubacterium.xylanophilum.group	Fournierella	Defluviitaleaceae.UCG.011	Staphylococcus	Eubacterium.nodatum.group	Lachnospiraceae.NC2004.group	Alloprevotella	Lachnospiraceae.UCG.004	Mailhella	Allisonella	Catabacter	Moryella	Paeniclostridium	Victivallis	Sellimonas	Raoultibacter	Mogibacterium	Lachnospiraceae.UCG.003	Acinetobacter	Pyramidobacter	Enterorhabdus	Solobacterium	Cellulosilyticum	Olsenella	Epulopiscium	Prevotellaceae.NK3B31.group	Phocea	Senegalimassilia	Parvimonas	Acidaminococcus	Citrobacter	Synergistes	Coprobacillus	Tyzzerella	Corynebacterium.1	Ezakiella	Porphyromonas	Howardella	Atopobium	Ruminococcaceae.CAG.352	Ruminococcaceae.UCG.009	Lachnospiraceae.UCG.008	Eubacterium.fissicatena.group	Peptostreptococcus	Comamonas	Hydrogenoanaerobacterium	Prevotellaceae.UCG.001	Eubacterium.oxidoreducens.group	Bacillus	Oribacterium	Coprobacter	Campylobacter	Pseudomonas	Methanosphaera	Tyzzerella.3	Kluyvera	Oscillospira	Corynebacterium	Prevotella.7	Mitsuokella	Dielma	Prevotella	Prevotellaceae.Ga6A1.group	Angelakisella	Leuconostoc	Oxalobacter	Succinivibrio	Anaerofustis	Shuttleworthia	Peptoniphilus	Sanguibacteroides	Faecalicoccus	Cetobacterium	Catenibacterium	Gordonibacter	Pygmaiobacter	Ruminiclostridium	Enorma	Clostridium.sensu.stricto.13	Chryseobacterium	Ruminococcaceae.UCG.008	Neisseria	Prevotellaceae.UCG.003	Acetanaerobacterium	Peptoclostridium	Anaerococcus	Enhydrobacter	Proteus	Paraclostridium	Anaerofilum	Harryflintia	Sarcina	Cutibacterium	chao1	pielou_e	shannon	LogFB	Group
22	100-117_25	0.10120889	0.07863888	0.083930316	0.005067568	0.01990394	0.01674943	0.235631716	0.010704982	0.010623575	0.005332139	0.008283133	0.002462553	0.005861283	0.005556008	0.00012211	0.048029958	0.013371052	0.00315451	0.033580267	0.000386682	0.020718007	0.004070335	0.004904754	0.00061055	0.010745685	0.001933409	0.002401498	0.002442201	0.001037936	0.006838163	0.005128623	0.000793715	0	0.002197981	0.001770596	0.001790948	0.001363562	0.000712309	0.001526376	0	0.000651254	0.010175838	0.001037936	8.14E-05	0.010928851	0.001465321	0.001974113	6.11E-05	0.00097688	0.001180397	0.000223868	0.000183165	0.00012211	0	0.002727125	0.068585151	0.000447737	6.11E-05	0.000183165	0	0.00012211	0.004029632	0.004762292	0.000223868	0	0	0.002299739	0	0.001160046	0	0	0.002523608	0.000508792	0.001098991	0.071414035	0	0	0.001139694	0	0.000875122	0	0	0.000162813	0	0	0	0	0.00352084	0	0.000162813	0.000345979	0	0.000325627	0.000671605	0.000203517	0	0	0	0.001465321	0	0.001363562	0	0.000264572	0.000142462	8.14E-05	0	0	0.00012211	0	0	0.00036633	0	0	0.000142462	0.000305275	0	0	0	0	0	0	0	0.00024422	0.000284923	0	0	0	0.000264572	0	0	0	0.008201726	0	0	0	0	0	0.000183165	0	0	0	0	0	0	0	0	0	0	0.001363562	0	0	0.000183165	0	0	0.000101758	0.003744709	0	0	0	0	0	0	0.005901986	0	0	0	0	8.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0.665129807	5.30211123	2.962045147	100-117
23	100-117_43	0.005336765	0.181428903	0.007593815	0.043094902	0.001666421	0.016811863	0.005589892	0.047334782	0.002510178	0.002193769	0.012318856	0.002278145	0.009196954	0.010652435	0.000337503	0	0	0.017128272	0.035311241	0.000168751	0.000400785	0.000400785	0	0.00434535	0.083426498	0.000717194	0	0.009049297	0	0.027274453	0	0.002510178	0.006665682	0.000822663	0	0.001687515	0	0.001560951	0.004429726	0.002046111	0.004703947	0.004957074	0.000126564	0.00010547	0.00010547	0.015504039	0.312042525	0.003311747	0.000738288	0.000168751	0.000632818	0.001117978	0	0.000189845	0	0	0	0.000210939	0	0	0.001392199	0	0	0.000168751	0.000210939	8.44E-05	0	0	0.00010547	0	0.002193769	0.000421879	0.000506254	0	0.00295315	0	0.000253127	0.001814078	0	0.002805493	0	0	0.003396123	0	0	0.000189845	0.000147658	0.001223448	0	0	0	0.001117978	0.003417217	0.001054697	0	0	0	0.004429726	0.000274221	0.001054697	0.0006961	0	0	0.001539857	8.44E-05	0	0	0	0.000253127	0.000210939	0.000991415	0.000379691	0.000126564	0.000232033	0.000210939	0	0	0	0	6.33E-05	0	0	0	0	0.036977662	0.000210939	0	0	0	0	0	0	0	0	0	0	0.002130487	0	0	0	0	0	0	0	0.00048516	0	0	0	0	0.000759382	0.000126564	0.000738288	0	4.22E-05	0.000506254	0	0	0.002320332	0	0	0	0	0	0	0	0	0	0	0.000337503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001033603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.4285714	0.699288713	5.625354008	1.865492301	100-117
25	100-117_42	0.005229639	0.006833395	0.056782261	0.002091856	0.00629881	0.221829676	0.003323726	0.000720528	0.007205281	0.000767014	0.000581071	0.000185943	0.062802157	0.000232428	0.000604314	0.001905913	0.000859985	0.001975642	0.006089624	0.001092414	0.001022685	0.005438825	0.000232428	0.0003254	0.000371885	0.000581071	0	0.001929156	0	0.01399219	0.0006508	0.000232428	0.007670138	0	0.002301041	0	0.001464299	0.001115656	0.000185943	0.000441614	0.000232428	0.001092414	0	0.00474154	0.000232428	0.000185943	0.000116214	0.0001627	0.025613611	0	0.000232428	0	0.000395128	0.011203049	0.000209186	0.018222388	0.003742097	0.0004881	0	0	0	0.000604314	0	0	0	0.000139457	0	0.007158795	0.001464299	0.000348643	0	0	0.000209186	0	0.000116214	0.000278914	0	0.004346411	0	0.000859985	0.0003254	0.003021569	0.00866958	0	0	0.000371885	0	0.004788025	0	0.000790257	0	0	0.000185943	0	0	0	0	0.001348085	0.000116214	0	0.000232428	0.001673485	0.000185943	0.0006508	0.0003254	0.012946263	0	0	0	0	0	0.005764225	0	0	0	0	0	0	0.000441614	0	0	0.0001627	0	0	0.006647453	0	0	0	0.0006508	0	0.086416884	0	0	0.0003254	0.001022685	6.97E-05	0.002928598	0	0	0.0001627	0	0	0	6.97E-05	0	0.000278914	0.0001627	0.000185943	0	0	0	0	0	0	0	0	0.119700632	0.000813499	0	0	4.65E-05	0.000418371	0	0	0.003114541	0.00564801	0	0	0.000743771	0.000674042	0	0.001650242	0	0	0	0	0	0.000232428	0	9.30E-05	0	0	0	0	0	0	0	0	0	0	0.001673485	0.001464299	0	0	0	0	0	0	0	0	0	0	0	0.013829491	0	423.5263158	0.715959005	6.246394254	2.681272724	100-117
26	100-117_10	0.037820675	0.189131473	0.057040097	0.007333727	0.008429571	0.107392734	0.005760207	0.023939981	0.003062744	0.021354913	0.011717104	0.001854506	0.052122847	0.015313721	0.000421479	0.018910337	0.009216331	0.012279075	0.02691843	0.000112394	0.011239428	0	0.004861053	0.008541965	0	0.012616258	0.000646267	0.002725561	0.000252887	0.015650903	0.0019669	0.002528871	0.048217146	0.009075838	0.001798308	0.003062744	0.011773301	0.003680913	0.00216359	0.008485768	0.000421479	0.009244429	0.002613167	0.00039338	0.009300627	0.000758661	0	0.000112394	0.008682458	0.005198235	0	0	0	0.004748658	0.002613167	0	0.013346821	0.002247886	0	0.000309084	0.00118014	0.001348731	0	0.001095844	0	8.43E-05	0	0.001208239	0	0.000140493	0.000646267	0.000252887	0.000365281	0.002191688	0	0.000280986	0.00255697	0.001433027	0.014583158	0.000224789	0.042850319	0.002275984	0.006041193	0	0	0.000618169	0.000618169	0.000646267	0.002107393	5.62E-05	0	0.012250976	0.005647813	0.000449577	0	0	0	0	0	0.013403018	0.000955351	0.001742111	0.000449577	0	0.000168591	8.43E-05	0.00354042	0.000730563	0	0	0.000168591	0.001095844	0	0.000112394	0.000618169	0.00098345	0	0	0	0	0.000674366	0	0	0	0	0.000899154	0	0.000252887	0	0	0	8.43E-05	0	0.000252887	0.000112394	0	0.004383377	0	0	0	0.002332181	0.000168591	0	0	0.000421479	0	0	0.00019669	0.000674366	0	0	0	0	0	0	0.004383377	0	0.000112394	0	0	0	0	0	0.000309084	0.000168591	0	0	0.000337183	0	0.000140493	0.001095844	0.000337183	0	8.43E-05	0	0	0	0	0	0	0	0.000252887	0.000140493	0	0	0	0	0	0	0	0.00039338	0	0	0	0	0	0	0	0	0.000252887	0	0	0	0	0	330.0833333	0.797181943	6.669481002	1.739895917	100-117
27	100-117_9	0.093325974	0.100570351	0.002069822	0.002529782	0.009567177	0.144864542	0.013430845	0.014833724	0.007405363	0.002529782	0.017478497	0.000919921	0.035669932	0.039740582	0.002023826	0.065843337	0.011935974	0.007405363	0.049744722	0.00174785	0.01255692	0.00384067	0.005312543	0.002529782	0.000551953	0.014787728	0.003403707	0.002046824	0.00372568	0.007405363	0.001517869	0.000390966	0.002276804	0.014281772	0.001954832	0.003886666	0.003219723	0.000942919	0.001816844	0.004944575	0.000137988	0.00848627	0.005151557	0.021664137	0.00197783	0.001931834	0	0.000551953	0.002736765	0.000436962	0	0	0.00197783	0.000206982	0.005634515	0.014281772	0.003035739	0.009360195	0.000551953	0	0.000367968	0.001034911	0.000873925	0.004093648	4.60E-05	0.000183984	0.004461616	0.000965917	0.002138816	0	0.003311715	0.001655858	0.001931834	0.001494871	0	0.001655858	0	9.20E-05	0.003150729	0.000367968	0	0	0	0	0	0	0.000275976	0.002897751	0	0	0.00022998	0	0.00011499	0.000183984	0.000160986	0	0	0.000160986	0.003035739	0	0.000298974	0.000275976	0	0	6.90E-05	0	0	0.000275976	0	0	0.001080907	0.00022998	0	0	0	0.001471873	0	0	0.000804931	0	0.00034497	0	0	9.20E-05	0	0.001287889	0	4.60E-05	0	0.003242721	4.60E-05	6.90E-05	0.000137988	0	0	0	0	0	0	0.000965917	0	0	0	0.000298974	0	0	0	0	0	0	0	0	0	0.000183984	0	0	0	0	0.000137988	0	0	0	0	0	6.90E-05	0.001908836	0.000252978	0	0	0	0	0	0	0	0.000413964	9.20E-05	0	0	0	0	0	0	4.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0.772594828	6.473864386	2.072910267	100-117
28	100-117_41	0.031591785	0.002477787	0.184324126	0.005129793	0.008730328	0.054220949	0.019396427	0.000348439	0.005613736	0	0.000309723	0.006194468	0.013608471	0.000793666	0.000271008	0.034301864	0.011943708	0.007665654	0.003406957	0.002768153	0.005420159	0.010182156	0.00110339	0.000154862	0.008420604	0	0.012737374	0.003813469	0.002864941	0.022706595	0.00414255	0.004994289	0.01327939	9.68E-05	0.002593933	0	0.004045762	0.000193577	5.81E-05	0.003387599	0	0.000754951	7.74E-05	0.000116146	0	0	0	0.000135504	0.00600089	0	0.001471186	9.68E-05	9.68E-05	0.005807313	0.000445227	0.374087768	0.013705259	0.000483943	5.81E-05	0	0.000116146	0.001277609	0	0	7.74E-05	0.007142995	0.001935771	0.009272344	0.000212935	0.010530595	0	0	0.000135504	0	0	0.002458429	0.004994289	9.68E-05	0	0.002264852	0	0	0	0.000387154	0	0.000619447	0.000135504	0.001296967	5.81E-05	0.000154862	0.000193577	0	0	0.000309723	0.000290366	0.000832382	0	0.000116146	0.001800267	0.000154862	3.87E-05	7.74E-05	0.000309723	0	9.68E-05	0.000948528	0	0.001084032	0	7.74E-05	0.000309723	0	0.00524594	0	0.00025165	0	0.001780909	0	0.000348439	0	0	0	0	0.000116146	0	0	0	7.74E-05	0.000232293	0.00160669	3.87E-05	0	0.000271008	0.000309723	0	0	0.002051917	0	0	0	0.000116146	0	0	0	0	0	0.000116146	0	5.81E-05	0	0.000658162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.68E-05	0	0.000154862	0	0	0	0	0	0	0	0	0	0	0	0	0.001761552	0.000329081	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74E-05	305.2727273	0.643294684	5.308895799	7.075058333	100-117
29	100-117_23	0.01837017	0.044654634	0.44397259	0.048547438	0.050542097	0.044686806	0	0.000353891	0.01586076	0.000450407	0.026670527	0.000868642	0	0.002734614	0.000321719	0.026445324	0.000965158	0.001737284	0.001447737	0	0.001222533	0.006627417	0.003024161	0.0138661	0.024482836	0.001061674	0	0.002155519	0.000257375	0.002541582	0	0.000739954	0.020429174	0.002412895	0.000353891	0.000321719	0.004890133	0	0.000257375	0.003635428	0	0	0	0.110414053	0	0.000128688	0	0.000386063	0	0.003699772	0.019721391	0.005308368	0.001222533	0	0.000772126	0	0	0	0.00016086	0	0	0.000579095	0.000353891	0	0.000193032	0	0.000128688	0.003152849	0.00099733	0.003764115	0.001705112	0.000772126	0.000289547	0.00016086	0	0	0	0	0	0	0	0	0.000514751	0	0.000353891	0	0.00016086	0.002284207	0	0	0.00016086	0	0.000739954	0	0.00016086	0	0	0.002155519	0	0	0	0	0	0	0	0	0.000482579	0	0	0	0	0	0	0	0	0	0	0.00016086	0	0	0	0	0	0	0	0	0	0	0.000257375	0	6.43E-05	0	0	0	0	6.43E-05	0.000482579	0.004311038	0	0	0	0	0	0	0	0.000225203	0	0	0	0.000128688	0	0.001383393	0	0	0	0	0	0	0.000514751	0	0	0.000579095	0	0	0	0	0	0	0	0	0	0	0	0	9.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.1111111	0.579766156	4.357348403	1.64082044	100-117
30	100-117_22	0.001729882	0.30920041	0.02857509	0	0.056189134	0	0	0.023001025	0.015184521	0.000576627	0.018836494	0.000192209	0	0.000448488	0.001089185	0	0.002498719	0.004677089	0.017298821	0.001281394	0	0.006150692	0	0.001089185	0.006214762	0	0.006342901	0	0	0.001858022	0	0	0	0.000768836	0.000961046	0	0.004933368	0.001345464	0.002434649	0	0	0	0.009866735	0.326178883	0	0.001217324	0.000384418	0.000768836	0	0.013454639	0.000448488	0	0	0	0	0	0	0.007368016	0	0	0.001601743	0	0	0	0	0	0.000320349	0	0	0.006727319	0	0	0	0	0	0	0	0	0.000640697	0.000448488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029600205	0	0.000896976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033252178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003395695	0	0	0	0	0	0	0	0	0	0	0	0.000256279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0.786966628	5.357161152	0.312058405	100-117
31	100-117_21	0.072770552	0.040777579	0.17061974	0.004619003	0.016520729	0.001190173	0.026977245	0.023321715	0.003230468	0.003202131	0.004420641	0.000425062	0	0.001161835	0.000283374	0.036073564	0.00742441	0.000141687	0.000368387	0.001161835	0.001870271	0.000708436	0	0.000170025	0.002465357	0.006602624	0.001643572	0.000170025	0.0002267	0.00266372	0.000878461	0.000340049	0.000510074	0.004080592	0.000510074	0.000680099	0	0.000623424	0.000396724	0	0.022358242	0.000878461	0.001955284	0.000510074	0.000481737	0.000170025	0.035705177	0.00011335	0	0.007282723	0	0	0	0	0	0	0.000651761	0	8.50E-05	0	0	0	0	0	0	8.50E-05	0	0	0.000368387	0	0	0	0	0.000170025	0	0.000340049	0	8.50E-05	0.000396724	0	0	0.000141687	0	0.00121851	0	0	0	0.00243702	0	0.00099181	0.000396724	0.000566749	0.0002267	0	0.000396724	0	0.402136643	0	0.000821786	0.028819179	0	0	0	0.000736773	0	0	0.001020148	0	0	0	0	0.00144521	0	0.00011335	0	0.001785259	0	0	0	0	0	0.000595086	0.000141687	0	0	0.000510074	0	0	0.000453399	0	0	0.009039644	0	0	0	0.001501884	0	0	0	0	0	0.001841934	0	0.00144521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133186	0	0.000623424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000481737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0.587539697	4.333128435	3.487121288	100-117
32	100-117_20	0.05321949	0.082686011	0.004204918	0.000320986	0.00876292	0	0.005328369	0.015054247	0.093824228	0.014187584	0.027668999	0.000192592	0	0.001701226	0.001893818	0.014444373	0.014155486	0.028278873	0.014123387	0.003049368	0.003434551	0.033093664	0.000192592	0.019451756	0.004237016	0.01543943	0.000609874	0.011009822	0	0.003980227	0.003402452	0.001348141	0.000545676	0.009019709	0.000320986	0.002632086	0.002054311	0.004269115	0.008217243	0.001444437	0.002503691	0	0.001508635	0.22741863	0	0.001187648	0.000962958	0.000320986	0	0.011202414	0	0	0	0	0.002086409	0.002953072	0	0.001669128	0	0	0	0.000545676	0.000545676	0.001797522	0	0	0.001187648	0	0	0.030750465	0.000577775	0.004975284	0	0	0	0	0	0	0.000545676	0	0.045130641	0	0.000674071	0.003948129	0	0	0.001123451	0.002792579	0	0.000256789	0	0	0	0.000160493	0	0.008409835	0.030975156	0.002054311	0.00943699	0	0.001765423	0	0	0	0.001091353	0	0	0	0	0	0	0.008088849	0.001283944	0	0	0.001444437	0	0	0	0	0	0.001251846	0	0	0	0	0	0	0	0	0.000320986	0.007992553	0	0	0	0	0	0.003338255	0	0.000385183	0	0.01543943	0	9.63E-05	0	0	0	0	6.42E-05	0.001059254	0	0.000385183	0	0	0	0	0	0	0.001958015	0	0	0	0	0	0.000320986	0.000288887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160493	0	0	0	0	0	0	0	0	0	0.001219747	0	0	0	0	0	0.000160493	0	0	0	0	0	0	281.5454545	0.790959601	6.4340026	1.342551145	100-117
35	100-117_58	0.046055245	0.122675573	0.000631883	0.002220617	0.046614912	0.02009388	0.032930132	0.019480051	0.033381477	0.003069146	0.014479148	0.000306915	0.013630619	0.010669796	0.001462358	0.005813324	0.012583499	0.045423362	0.036143708	0.00256364	0.005813324	0.002617801	0.003195523	0.006806283	0.007943672	0.001552627	0.004387073	0.004531504	0.001444304	0.053186496	0.000704098	0.003213576	0	0.0028525	0.001101282	0.001137389	0.011410002	0.002726124	0.007095144	0.00218451	0	0	0.004441235	0.114100018	0.002744178	0.005596678	0.000306915	0.001011013	0.005777216	0.003971836	0	0.000180538	0.000866582	0.003502437	0.001823434	0.040278029	0	0.00745622	0.000252753	0.000451345	0.002130348	0.000487453	0.000649937	0.001011013	5.42E-05	0	0.00037913	0.002744178	0.000162484	0.016573389	0.003953782	0.000180538	0.00014443	0	0.005542517	0	0	9.03E-05	0.000722152	0.00361076	0	0.000397184	0	0	0	0	0.000306915	0	3.61E-05	0.000667991	0	0	0.000234699	0.000343022	0	0.084239032	0	0.001642896	0.000848529	0	0.000126377	0	0.006409099	0	0.000126377	0	0	0.000324968	0	0.000505506	0	0	0.001606788	0.000198592	0.000415237	0	0	0	0	0	0.000343022	0.000343022	7.22E-05	0	0	0.000415237	0	0	0	0	0	0	0	0	0	0	0	0.020166095	0.00014443	0	0	0.000992959	0	0	0	0	0	0	0.000108323	0.000216646	0	0	9.03E-05	0	0	0	0	0.001227658	0	0	0	0	0	5.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42E-05	0.003339953	0	357.7894737	0.803414818	6.812781115	1.252615632	100-117
37	100-117_57	0.083325202	0.071006928	0.022172895	0.000292711	0.01534296	0.000292711	0	0.001585521	0.073421797	0.000878134	0.011830422	0.000317104	0.002366084	0.005903015	0.012147527	0.018928676	0.010976681	0.0142209	0.010659577	0.000536638	0.004146746	0.000707386	0.024368231	0.013879403	0	0.019392136	0.0261245	0.00056103	0.000536638	0.005781052	0.000195141	0.010757147	0.015660064	0.008805737	0.001853839	0	0.010147331	0.00204898	0.002317299	0.001829447	0.000170748	0.004488243	0.000439067	0.015611279	0	0.001341594	7.32E-05	0.002122158	0	0.000853742	0	0	0.000390282	0	0.003341789	0.060932774	0	0.003146648	0	0	0.000146356	0.001170846	0	0.009708264	0	0	0.002195336	0	0.003805249	0	0	0.003780857	0.002585618	0.000829349	0	0.002634403	0	0	0	0.000341497	0.055566397	0	0.000292711	0.003878427	0.000170748	0	0.001365987	0.000195141	0	0.005585911	0	0.000609816	0.000170748	0	0	0.000195141	0	0.000243926	0	0	0	0	0.000292711	0	0.00092692	0	0.004780954	0	0.000268319	0	0	0	0	0	0.00056103	0	0	7.32E-05	0	0.000121963	0	0	0	0	0.002024588	0.000390282	0	0	0	0	0	0	0.002268514	0.002195336	0	0	0	0.000268319	0.000268319	0.001585521	0	0	0	0	0	0	0	0	0	0.001365987	0	0	0	0.000292711	0.000317104	0	4.88E-05	0	0	7.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174578008	0	0.000439067	0	0.000121963	0	0	0.071128891	0	9.76E-05	0	0	0	0.000268319	0	4.88E-05	0.000365889	0	0.000853742	0	0.000390282	0	0	0	0	0	0	349.4054054	0.718440741	6.068728732	2.868815158	100-117
38	100-117_56	0.056526507	0.009667241	0.547944592	0.001521695	0.034484302	0.008973527	0.004855998	0.000268534	0.00872737	2.24E-05	0	0	0	0	0.002685345	0.00315528	0.00452033	0.002640589	0	0.000492313	0.002483944	0.002170654	0.000783226	0	0	0.003558082	0.002662967	0.002573455	0.000716092	0	0.001655963	0	0.004923132	4.48E-05	0.001253161	0	0.000492313	0	0	0	0.000179023	0	0	0.004565086	0	0	0.234229194	0.000380424	0.004229418	4.48E-05	0.011815517	0	0	0	0	0	0.001812608	0	0	0.000671336	0	0.000783226	0	0	0	0.000111889	0.001767852	0	0	0	0	0.00031329	0	0	0	0.004587464	0	0.000179023	0	0	0	0.005594468	0.000201401	0	0	0	0	0	6.71E-05	0	0	0.001029382	0	0	0.000179023	0	0	0	0	0	0	0.003267169	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000492313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.71E-05	0	0	0.000872737	0	0	0	0	0	0	0	0	0	0	0.000134267	0	0	0	0.000402802	0	0	0.00031329	0	0	0	0	0	0	0	0	0	0	0	0	0.000492313	0	0	0	0	6.71E-05	0	0	0	0.002014009	0	0	0	0	0	0	0	0	0	0	0.000111889	0	0	0	0	6.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	137	0.519618643	3.688269801	4.900866808	100-117
41	100-117_38	0.040839731	0.479564206	0.00025485	0.000414131	0.083240419	0.007199516	0.01713867	0.009779873	0.070593482	0.009620592	0.010002867	0.000382275	0.004682871	0.023159504	0.005160715	0.008664904	0	0.009397598	0	0	0.002293651	0.005415565	0.003504189	0.019304896	0.010799274	0.000286706	0	0	0.003918321	0	0.002962633	0.056385588	0.000191138	0.004300596	6.37E-05	0.000573413	0	0	0.001592813	0	0.000159281	0.000541556	0.001592813	0	0.000732694	0.000860119	0	0.000668982	0.000414131	0.047051703	0.003472333	0.000541556	0.000828263	0.000191138	0	0	0	0.000191138	0	0.000796407	0.0005097	0	0.000923832	0.000796407	0.000191138	6.37E-05	0	0	0	0	0.00025485	0	0.000191138	0.000191138	0	0	0.000318563	0.000191138	0.00528814	0	0	0	0	0	0	0	0.000350419	0	0	0.000159281	9.56E-05	0	0	0	0	0	0.023955911	0	0	0	0	0	0	0	0	0	0	0	0	9.56E-05	0	0	0	0	0	0	0	6.37E-05	0	0.000445988	0.000191138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000605269	0	0	0	0.000127425	0	0	0	0	0	0.000191138	0	0	0	0	0	0.002962633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.1538462	0.684476382	5.246741398	0.849242698	100-117
